url,title,seendate,domain,language,sourcecountry,query_keyword,query_start,query_end,url_mobile,socialimage
https://www.mid-day.com/news/india-news/article/72-year-old-killed-over-property-dispute-in-maharashtras-beed-six-of-his-family-held-23598510,"72 - year - old killed over property dispute in Maharashtra Beed , six of his family held",20251013T160000Z,mid-day.com,English,India,leopard attack,2025-09-23,2025-12-23,https://www.mid-day.com/amp/news/india-news/article/72-year-old-killed-over-property-dispute-in-maharashtras-beed-six-of-his-family-held-23598510,https://images.mid-day.com/images/images/2025/oct/crime-scene-1760357219557_d.png
https://www.thehindu.com/news/national/maharashtra/leopard-kills-5-year-old-girl-in-pune-locals-seek-protection/article70157527.ece,Leopard kills 5 - year - old girl in Pune ; locals seek protection,20251013T073000Z,thehindu.com,English,India,leopard attack,2025-09-23,2025-12-23,https://www.thehindu.com/news/national/maharashtra/leopard-kills-5-year-old-girl-in-pune-locals-seek-protection/article70157527.ece/amp/,https://th-i.thgim.com/public/incoming/tjm5og/article70157543.ece/alternates/LANDSCAPE_1200/20250929202L.jpg
https://www.freepressjournal.in/pune/five-year-old-girl-killed-in-leopard-attack-in-pune-districts-shirur-taluka-residents-demand-immediate-action-as-fatalities-mount,Five - Year - Old Girl Killed In Leopard Attack In Pune District Shirur Taluka ; Residents Demand Immediate Action As Fatalities Mount,20251012T141500Z,freepressjournal.in,English,India,leopard attack,2025-09-23,2025-12-23,https://www.freepressjournal.in/amp/pune/five-year-old-girl-killed-in-leopard-attack-in-pune-districts-shirur-taluka-residents-demand-immediate-action-as-fatalities-mount,https://media.assettype.com/freepressjournal/2024-09-30/ppaouzjf/Leopard%20rep.jpg
https://www.hindustantimes.com/trending/us/16-the-simpsons-predictions-that-came-true-from-trumps-presidency-to-game-of-thrones-dragon-scene-101760193288162.html,From Trump as US President to Game of Throne style dragon rampage : 16 The Simpsons predictions that came true,20251011T180000Z,hindustantimes.com,English,India,tiger attack,2025-09-23,2025-12-23,https://www.hindustantimes.com/trending/us/16-the-simpsons-predictions-that-came-true-from-trumps-presidency-to-game-of-thrones-dragon-scene-101760193288162-amp.html,https://www.hindustantimes.com/ht-img/img/2025/10/11/1600x900/GuyKnAzWkAAhaZw_1759232366779_1759232376099_1760196549308.jpg
https://timesofindia.indiatimes.com/entertainment/events/two-day-maai-mati-film-festival-to-highlight-stories-on-the-environment/articleshow/124446335.cms,Two - day Maai Mati film festival to highlight stories on the environment | Events Movie News,20251010T071500Z,timesofindia.indiatimes.com,English,India,human elephant conflict,2025-09-23,2025-12-23,https://timesofindia.indiatimes.com/entertainment/events/two-day-maai-mati-film-festival-to-highlight-stories-on-the-environment/amp_articleshow/124446335.cms,"https://static.toiimg.com/thumb/msid-124446338,width-1070,height-580,imgsize-63828,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.newkerala.com/news/o/leopard-kills-pet-dogs-evades-capture-tns-nilgiris-618,Leopard Kills Dogs Evades Capture in Nilgiris Wildlife Crisis,20251009T064500Z,newkerala.com,English,India,leopard attack,2025-09-23,2025-12-23,,
https://www.prokerala.com/news/articles/a1683760.html,"Leopard kills pet dogs , evades capture in TN Nilgiris",20251009T060000Z,prokerala.com,English,India,leopard attack,2025-09-23,2025-12-23,,
https://www.thestatesman.com/india/girl-killed-family-injured-in-separate-wild-animal-attacks-in-up-1503496408.html,"Girl killed , family injured in separate wild animal attacks in UP",20251008T093000Z,thestatesman.com,English,India,leopard attack,2025-09-23,2025-12-23,https://www.thestatesman.com/india/girl-killed-family-injured-in-separate-wild-animal-attacks-in-up-1503496408.html/amp,https://www.thestatesman.com/wp-content/uploads/2025/04/IMG_1781-jpeg.webp
https://www.thehindu.com/sci-tech/energy-and-environment/study-finds-trenches-are-leading-cause-of-elephant-injuries-and-solar-fences-account-for-quarter-of-elephant-deaths-in-karnataka/article70135603.ece,Study finds trenches are leading cause of elephant injuries and solar fences account for quarter of elephant deaths in Karnataka,20251007T224500Z,thehindu.com,English,India,human elephant conflict,2025-09-23,2025-12-23,https://www.thehindu.com/sci-tech/energy-and-environment/study-finds-trenches-are-leading-cause-of-elephant-injuries-and-solar-fences-account-for-quarter-of-elephant-deaths-in-karnataka/article70135603.ece/amp/,https://th-i.thgim.com/public/incoming/fafhds/article70135911.ece/alternates/LANDSCAPE_1200/MYSRI_5-12-2015_16-54-29_ELEPHANTPROOFTRUNCH.JPG
https://timesofindia.indiatimes.com/city/rajkot/leopard-kills-6-year-old-girl-near-savarkundla/articleshow/124310128.cms,Leopard kills 6 - year - old girl near Savarkundla | Rajkot News,20251004T211500Z,timesofindia.indiatimes.com,English,India,leopard attack,2025-09-23,2025-12-23,https://timesofindia.indiatimes.com/city/rajkot/leopard-kills-6-year-old-girl-near-savarkundla/amp_articleshow/124310128.cms,"https://static.toiimg.com/thumb/msid-117691969,width-1070,height-580,imgsize-166110,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://timesofindia.indiatimes.com/city/patna/61-year-old-farmer-killed-in-tiger-attack-near-valmiki-tiger-reserve/articleshow/124293242.cms,61 - year - old farmer killed in tiger attack near Valmiki Tiger Reserve | Patna News,20251003T151500Z,timesofindia.indiatimes.com,English,India,tiger attack,2025-09-23,2025-12-23,https://timesofindia.indiatimes.com/city/patna/61-year-old-farmer-killed-in-tiger-attack-near-valmiki-tiger-reserve/amp_articleshow/124293242.cms,"https://static.toiimg.com/thumb/msid-124293240,width-1070,height-580,imgsize-45704,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.thehindu.com/news/national/karnataka/a-warrior-of-the-wild-and-custodian-of-a-tradition/article70118104.ece,A warrior of the wild and custodian of a tradition,20251002T144500Z,thehindu.com,English,India,human elephant conflict,2025-09-23,2025-12-23,https://www.thehindu.com/news/national/karnataka/a-warrior-of-the-wild-and-custodian-of-a-tradition/article70118104.ece/amp/,https://th-i.thgim.com/public/incoming/ho0vag/article70118428.ece/alternates/LANDSCAPE_1200/2303_2_10_2025_18_26_28_3_DASARAPROCESSION2.JPG
https://indianexpress.com/article/cities/pune/leopard-growl-lie-blood-stained-rock-forensic-report-murder-sugarcane-field-10278013/,"A leopard growl , claw marks , and a lie : How a blood - stained rock and a forensic report exposed a murder in a sugarcane field | Pune News",20250929T093000Z,indianexpress.com,English,India,leopard attack,2025-09-23,2025-12-23,https://indianexpress.com/article/cities/pune/leopard-growl-lie-blood-stained-rock-forensic-report-murder-sugarcane-field-10278013/lite/,https://images.indianexpress.com/2025/09/pune-1-3.jpg
https://indianexpress.com/article/cities/pune/six-year-old-studying-outside-his-house-in-punes-junnar-killed-in-leopard-attack-10273351/,Six - year - old studying outside his house in Pune Junnar killed in leopard attack | Pune News,20250926T144500Z,indianexpress.com,English,India,leopard attack,2025-09-23,2025-12-23,https://indianexpress.com/article/cities/pune/six-year-old-studying-outside-his-house-in-punes-junnar-killed-in-leopard-attack-10273351/lite/,https://images.indianexpress.com/2025/09/leopard-file-photo-.jpg
https://www.freepressjournal.in/pune/pune-horror-6-year-old-boy-killed-by-leopard-while-studying-outside-home-in-junnar,Pune Horror : 6 - Year - Old Boy Killed By Leopard While Studying Outside Home In Junnar,20250926T073000Z,freepressjournal.in,English,India,leopard attack,2025-09-23,2025-12-23,https://www.freepressjournal.in/amp/pune/pune-horror-6-year-old-boy-killed-by-leopard-while-studying-outside-home-in-junnar,https://media.assettype.com/freepressjournal/2024-05/8e44ea93-9daf-4a8a-bbd5-faa6a98f346a/Leopard.jpg
https://timesofindia.indiatimes.com/city/nagpur/man-killed-in-tiger-attack-in-tadobas-moharli-buffer/articleshow/124097664.cms,Man killed in tiger attack in Tadoba Moharli buffer | Nagpur News,20250926T040000Z,timesofindia.indiatimes.com,English,India,tiger attack,2025-09-23,2025-12-23,https://timesofindia.indiatimes.com/city/nagpur/man-killed-in-tiger-attack-in-tadobas-moharli-buffer/amp_articleshow/124097664.cms,"https://static.toiimg.com/thumb/msid-124097661,width-1070,height-580,imgsize-21394,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://indianexpress.com/article/india/young-elephant-takes-a-liking-to-goa-village-leaving-residents-fearing-for-livelihood-and-prompting-state-to-dial-karnataka-for-help-10267497/,"Young elephant takes a liking to Goa village , leaving residents fearing for livelihood and prompting state to dial Karnataka for help",20250924T020000Z,indianexpress.com,English,India,human elephant conflict,2025-09-23,2025-12-23,https://indianexpress.com/article/india/young-elephant-takes-a-liking-to-goa-village-leaving-residents-fearing-for-livelihood-and-prompting-state-to-dial-karnataka-for-help-10267497/lite/,https://images.indianexpress.com/2025/09/elephant_277952.jpg
https://www.livelaw.in/high-court/madras-high-court/madras-high-court-weekly-roundup-september-15-to-september-21-304672,"Madras High Court Weekly Round - Up : September 15 - September 21 , 2025",20250922T184500Z,livelaw.in,English,India,elephant corridor,2025-06-22,2025-09-22,https://www.livelaw.in/amp/high-court/madras-high-court/madras-high-court-weekly-roundup-september-15-to-september-21-304672,https://www.livelaw.in/h-upload/2022/01/08/407235-weekly-round-up-madras-high-court.jpg
https://www.thehindu.com/news/cities/Coimbatore/four-more-blocks-of-fcri-mettupalayam-to-be-opened-for-kallar-elephant-corridor/article70077415.ece,Four more blocks of FC Mettupalayam to be opened for Kallar elephant corridor,20250921T153000Z,thehindu.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://www.thehindu.com/news/cities/Coimbatore/four-more-blocks-of-fcri-mettupalayam-to-be-opened-for-kallar-elephant-corridor/article70077415.ece/amp/,https://th-i.thgim.com/public/incoming/6lygmi/article70077496.ece/alternates/LANDSCAPE_1200/elephant%20statue%201.jpg
https://www.freepressjournal.in/bhopal/madhya-pradesh-cheetah-death-in-leopard-attack-natural-say-kuno-national-park-officials-greens-worried,"Madhya Pradesh : Cheetah Death In Leopard Attack Natural , Say Kuno National Park Officials ; Greens Worried",20250916T193000Z,freepressjournal.in,English,India,leopard attack,2025-06-22,2025-09-22,https://www.freepressjournal.in/amp/bhopal/madhya-pradesh-cheetah-death-in-leopard-attack-natural-say-kuno-national-park-officials-greens-worried,https://media.assettype.com/freepressjournal/2025-09-16/m44g3ryz/12pic16-with-2-Rajan-File-photo.JPG
https://www.tribuneindia.com/news/india/cheetah-dies-in-kuno-park/,Cheetah dies in Kuno Park - The Tribune,20250916T031500Z,tribuneindia.com,English,India,leopard attack,2025-06-22,2025-09-22,https://www.tribuneindia.com/news/india/cheetah-dies-in-kuno-park/amp,https://www.tribuneindia.com/sortd-service/imaginary/v22-01/jpg/large/high?url=dGhldHJpYnVuZS1zb3J0ZC1wcm8tcHJvZC1zb3J0ZC9tZWRpYTU3ZGZiMzAwLTkyODEtMTFmMC04ZWJlLWYzMjRlZjRkM2RjZS5qcGc=
https://realty.economictimes.indiatimes.com/news/regulatory/madras-hc-upholds-elephant-corridor-ban-on-resorts-and-hotels/123891775,"Madras HC Upholds Elephant Corridor Ban on Resorts and Hotels , ETRealty",20250915T051500Z,realty.economictimes.indiatimes.com,English,India,elephant corridor,2025-06-22,2025-09-22,,"https://etimg.etb2bimg.com/thumb/msid-123891775,imgsize-20352,width-1200,height=627,overlay-etrealty,resizemode-75/regulatory/madras-hc-upholds-elephant-corridor-ban-on-resorts-and-hotels.jpg"
https://www.thehindu.com/news/national/tamil-nadu/madras-high-court-upholds-most-findings-of-nilgiris-segur-plateau-elephant-corridor-inquiry-committee/article70042522.ece,Madras High Court upholds most of the findings of Segur Plateau Elephant Corridor Inquiry Committee,20250912T151500Z,thehindu.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://www.thehindu.com/news/national/tamil-nadu/madras-high-court-upholds-most-findings-of-nilgiris-segur-plateau-elephant-corridor-inquiry-committee/article70042522.ece/amp/,https://th-i.thgim.com/public/incoming/sil30k/article70042726.ece/alternates/LANDSCAPE_1200/segur.jpg
https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/urban-company-ipo-sails-through-iphone-17-to-be-built-in-india/articleshow/123810422.cms,Urban Company IPO sails through ; iPhone 17 to be built in India,20250910T150000Z,economictimes.indiatimes.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://m.economictimes.com/tech/newsletters/tech-top-5/urban-company-ipo-sails-through-iphone-17-to-be-built-in-india/amp_articleshow/123810422.cms,"https://img.etimg.com/thumb/msid-123810422,width-1070,height-580,imgsize-32896,overlay-ettech/editionshow.jpg"
https://economictimes.indiatimes.com/tech/newsletters/tech-top-5/urban-company-ipo-oversubscribed-iphone-17-to-be-made-in-india/articleshow/123810422.cms,Urban Company IPO sails through ; iPhone 17 to be made in India,20250910T143000Z,economictimes.indiatimes.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://m.economictimes.com/tech/newsletters/tech-top-5/urban-company-ipo-sails-through-iphone-17-to-be-made-in-india/amp_articleshow/123810422.cms,"https://img.etimg.com/thumb/msid-123810422,width-1070,height-580,imgsize-32896,overlay-ettech/editionshow.jpg"
https://kashmirlife.net/minor-girl-killed-in-leopard-attack-in-awantipora-404435/,Minor Girl Killed in Leopard Attack in Awantipora,20250906T174500Z,kashmirlife.net,English,India,leopard attack,2025-06-22,2025-09-22,,https://kashmirlife.net/wp-content/uploads/2017/08/Kashmir-Leopard.jpg
https://timesofindia.indiatimes.com/city/coimbatore/madras-hc-judges-inspect-proposed-fencing-in-coimbatore-forest-division/articleshow/123723358.cms,Madras HC judges inspect proposed fencing in Coimbatore forest division | Coimbatore News,20250905T171500Z,timesofindia.indiatimes.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://timesofindia.indiatimes.com/city/coimbatore/madras-hc-judges-inspect-proposed-fencing-in-coimbatore-forest-division/amp_articleshow/123723358.cms,"https://static.toiimg.com/thumb/msid-123723379,width-1070,height-580,imgsize-2317867,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.thehindu.com/news/national/kerala/close-shave-with-leopard-for-msp-guard-at-nilambur/article70012564.ece,Close shave with leopard for MSP guard at Nilambur,20250904T143000Z,thehindu.com,English,India,leopard attack,2025-06-22,2025-09-22,https://www.thehindu.com/news/national/kerala/close-shave-with-leopard-for-msp-guard-at-nilambur/article70012564.ece/amp/,https://www.thehindu.com/theme/images/og-image.png
https://economictimes.indiatimes.com/news/india/watch-out-elephant-ahead-why-indias-railways-are-turning-to-tech-to-save-the-gentle-giants/articleshow/123609916.cms,Watch out ! Elephant ahead : Why India railways are turning to tech to save the gentle giants,20250831T034500Z,economictimes.indiatimes.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://m.economictimes.com/news/india/watch-out-elephant-ahead-why-indias-railways-are-turning-to-tech-to-save-the-gentle-giants/amp_articleshow/123609916.cms,"https://img.etimg.com/thumb/msid-123609939,width-1200,height-630,imgsize-104634,overlay-economictimes/articleshow.jpg"
https://www.freepressjournal.in/pune/nashik-villagers-protest-after-leopard-kills-child-demand-capture-in-7-days-photos,"Nashik : Villagers Protest After Leopard Kills Child , Demand Capture In 7 Days ( Photos ) ",20250821T150000Z,freepressjournal.in,English,India,leopard attack,2025-06-22,2025-09-22,https://www.freepressjournal.in/amp/pune/nashik-villagers-protest-after-leopard-kills-child-demand-capture-in-7-days-photos,https://media.assettype.com/freepressjournal/2025-08-21/5fdseubt/HKG0426.JPG
https://www.sentinelassam.com/more-news/editorial/demarcation-of-deepor-beels-buffer-zone,Demarcation of Deepor Beel Buffer Zone,20250819T063000Z,sentinelassam.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://www.sentinelassam.com/amp/story/more-news/editorial/demarcation-of-deepor-beels-buffer-zone,https://media.assettype.com/sentinelassam-english%2F2025-08-18%2Fr2ck9ca0%2FDeepor-Bil-copy.jpg?&ar=40%3A21&auto=format%2Ccompress&ogImage=true&mode=crop&enlarge=true&overlay=false&overlay_position=bottom&overlay_width=100
https://www.dnaindia.com/viral/report-shocking-leopard-attacks-13-year-old-boy-during-safari-at-popular-bengaluru-park-3176693,Shocking ! Leopard attacks 13 - year - old boy during safari at popular Bengaluru park,20250817T121500Z,dnaindia.com,English,India,leopard attack,2025-06-22,2025-09-22,https://www.dnaindia.com/viral/report-shocking-leopard-attacks-13-year-old-boy-during-safari-at-popular-bengaluru-park-3176693/amp,https://cdn.dnaindia.com/sites/default/files/styles/full/public/2025/08/17/2719264-2025-2025-08-17t171533.277.jpg
https://udayavani.com/district-news-20250813T104148614Z/leopard-captured-officer-goes-crazy-by-opening-half-of-cage-door-20250816T075847284Z,"Chikkamagaluru : ಚಿರತೆ ಸೆರೆ ... ಬೋನಿನ ಅರ್ಧ ಬಾಗಿಲು ತೆರೆದು ಅಧಿಕಾರಿಯ ಹುಚ್ಚಾಟ | Udayavani – Latest Kannada News , Udayavani Newspaper",20250816T093000Z,udayavani.com,English,India,leopard attack,2025-06-22,2025-09-22,,https://d3jde0c4xcko0v.cloudfront.net/production/news/gvp3jidmedyru1yleopard.jpg
https://www.news18.com/india/leopard-attempts-to-attack-teen-during-safari-at-bengalurus-bannerghatta-biological-park-ws-l-9507991.html,Leopard Leaps At Safari Vehicle And Scratches Teen At Bengaluru Bannerghatta Park | Video | India News,20250815T180000Z,news18.com,English,India,leopard attack,2025-06-22,2025-09-22,https://www.news18.com/amp/india/leopard-attempts-to-attack-teen-during-safari-at-bengalurus-bannerghatta-biological-park-ws-l-9507991.html,https://images.news18.com/ibnlive/uploads/2025/08/NW181600-x-900-px-2025-08-15T222636.705-2025-08-b7216a5c84741e2f13e0e652890ea8bd-16x9.png
https://www.orissapost.com/collective-effort-needed-for-elephant-conservation/,Collective effort needed for elephant conservation,20250815T030000Z,orissapost.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://www.orissapost.com/collective-effort-needed-for-elephant-conservation/amp/,https://www.orissapost.com/wp-content/uploads/2025/08/Anchor-2.jpg
https://timesofindia.indiatimes.com/city/mysuru/elephant-corridor-planned-in-hassan-dist-to-mitigate-human-wildlife-conflict/articleshow/123286244.cms,Elephant corridor planned in Hassan dist to mitigate human - wildlife conflict | Mysuru News,20250813T214500Z,timesofindia.indiatimes.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://timesofindia.indiatimes.com/city/mysuru/elephant-corridor-planned-in-hassan-dist-to-mitigate-human-wildlife-conflict/amp_articleshow/123286244.cms,"https://static.toiimg.com/thumb/msid-117680007,width-1070,height-580,imgsize-277617,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.freepressjournal.in/pune/leopard-attacks-spark-panic-in-nashik-two-killed-in-two-days-citizens-demand-action,"Leopard Attacks Spark Panic In Nashik ; Two Killed In Two Days , Citizens Demand Action",20250810T124500Z,freepressjournal.in,English,India,leopard attack,2025-06-22,2025-09-22,https://www.freepressjournal.in/amp/pune/leopard-attacks-spark-panic-in-nashik-two-killed-in-two-days-citizens-demand-action,https://media.assettype.com/freepressjournal/2024-09-30/ppaouzjf/Leopard%20rep.jpg
https://udayavani.com/district-news/davanagere-leopard-attacks-sheep-herd-21-sheep-die-20250806T135145050Z,"Davanagere : ಕುರಿ ಹಿಂಡಿನ ಮೇಲೆ ಚಿರತೆ ದಾಳಿ ... 21 ಕುರಿ ಸಾ * ವು | Udayavani – Latest Kannada News , Udayavani Newspaper",20250806T150000Z,udayavani.com,English,India,leopard attack,2025-06-22,2025-09-22,,https://d3jde0c4xcko0v.cloudfront.net/production/news/gvp3pzfme00zw62davanagere.jpg
https://www.newkerala.com/news/o/tn-forest-dept-steps-leopard-monitoring-cow-killed-near-700,TN Forest Dept Boosts Leopard Monitoring After Coimbatore Cow Kill,20250805T071500Z,newkerala.com,English,India,leopard attack,2025-06-22,2025-09-22,,
https://www.hindustantimes.com/india-news/tripura-3-elephant-tusks-recovered-from-electrician-s-home-accused-absconding-101754208878242.html,"Tripura : 3 elephant tusks recovered from electrician home , accused absconding | Latest News India",20250803T110000Z,hindustantimes.com,English,India,elephant corridor,2025-06-22,2025-09-22,,https://www.hindustantimes.com/ht-img/img/2025/08/03/1600x900/The-tusks-are-currently-with-police-for-investigat_1754208991413.jpeg
https://timesofindia.indiatimes.com/city/lucknow/leopard-that-injured-5-in-amethi-found-dead-in-cattle-shed-believed-to-be-killed-by-buffaloes/articleshow/123072444.cms,"Leopard that injured 5 in Amethi found dead in cattle shed , believed to be killed by buffaloes | Lucknow News",20250803T063000Z,timesofindia.indiatimes.com,English,India,leopard attack,2025-06-22,2025-09-22,https://timesofindia.indiatimes.com/city/lucknow/leopard-that-injured-5-in-amethi-found-dead-in-cattle-shed-believed-to-be-killed-by-buffaloes/amp_articleshow/123072444.cms,"https://static.toiimg.com/thumb/msid-123072457,width-1070,height-580,imgsize-1284186,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.prokerala.com/news/articles/a1659666.html,Kerala man fights off leopard to save 4 - year - old son,20250802T100000Z,prokerala.com,English,India,leopard attack,2025-06-22,2025-09-22,,
https://www.freepressjournal.in/india/india-expands-tiger-reserves-from-46-to-58-but-faces-rising-deaths-outside-protected-zones,India Expands Tiger Reserves From 46 To 58 But Faces Rising Deaths Outside Protected Zones,20250730T043000Z,freepressjournal.in,English,India,human tiger conflict,2025-06-22,2025-09-22,https://www.freepressjournal.in/amp/india/india-expands-tiger-reserves-from-46-to-58-but-faces-rising-deaths-outside-protected-zones,https://media.assettype.com/freepressjournal/2023-03/05b43881-2e31-49f5-9661-19abcf51e637/Tiger_Cubs.jpg
https://economictimes.indiatimes.com/news/india/over-50-tiger-deaths-since-2021-occurred-outside-tiger-reserves-govt-data/articleshow/122973409.cms,Over 50 % tiger deaths since 2021 occurred outside tiger reserves : Govt data,20250729T103000Z,economictimes.indiatimes.com,English,India,human tiger conflict,2025-06-22,2025-09-22,https://m.economictimes.com/news/india/over-50-tiger-deaths-since-2021-occurred-outside-tiger-reserves-govt-data/amp_articleshow/122973409.cms,"https://img.etimg.com/thumb/msid-122973446,width-1200,height-630,imgsize-1522981,overlay-economictimes/articleshow.jpg"
https://timesofindia.indiatimes.com/india/bhopals-urban-tigers-humans-live-and-let-live/articleshow/122973325.cms,Bhopal  urban tiger & humans live and let live | India News,20250729T103000Z,timesofindia.indiatimes.com,English,India,human tiger conflict,2025-06-22,2025-09-22,https://timesofindia.indiatimes.com/india/bhopals-urban-tigers-humans-live-and-let-live/amp_articleshow/122973325.cms,"https://static.toiimg.com/thumb/msid-122973361,width-1070,height-580,imgsize-1115297,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.thehindu.com/news/national/andhra-pradesh/couple-on-bike-miraculously-escapes-leopard-attack-on-tirumala-ghat-road/article69858617.ece,Couple on bike miraculously escapes leopard attack on Tirumala ghat road,20250726T143000Z,thehindu.com,English,India,leopard attack,2025-06-22,2025-09-22,https://www.thehindu.com/news/national/andhra-pradesh/couple-on-bike-miraculously-escapes-leopard-attack-on-tirumala-ghat-road/article69858617.ece/amp/,https://www.thehindu.com/theme/images/og-image.png
https://indianexpress.com/article/political-pulse/uttarakhand-womens-group-panchayat-poll-ring-knock-out-pradhan-pati-system-10147521/,"In Uttarakhand , a women group enters panchayat poll ring to knock out  pradhan pati  system | Political Pulse News",20250725T051500Z,indianexpress.com,English,India,leopard attack,2025-06-22,2025-09-22,https://indianexpress.com/article/political-pulse/uttarakhand-womens-group-panchayat-poll-ring-knock-out-pradhan-pati-system-10147521/lite/,https://images.indianexpress.com/2025/07/aiswarya.jpeg
https://www.newkerala.com/news/o/jharkhand-bengal-elephant-corridor-turns-jumbo-death-trap-die-45-137,7 Elephants Die in 45 Days on Jharkhand - Bengal Corridor,20250718T170000Z,newkerala.com,English,India,elephant corridor,2025-06-22,2025-09-22,,
https://www.prokerala.com/news/articles/a1654624.html,Jharkhand - Bengal elephant corridor turns into jumbo death trap : 7 die in 45 days,20250718T134500Z,prokerala.com,English,India,elephant corridor,2025-06-22,2025-09-22,,
https://timesofindia.indiatimes.com/city/bhubaneswar/downpour-disrupts-traffic-on-nh-for-5-hrs/articleshow/122457414.cms,Downpour disrupts traffic on NH for 5 hrs | Bhubaneswar News,20250714T201500Z,timesofindia.indiatimes.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://timesofindia.indiatimes.com/city/bhubaneswar/downpour-disrupts-traffic-on-nh-for-5-hrs/amp_articleshow/122457414.cms,"https://static.toiimg.com/thumb/msid-122457410,width-1070,height-580,imgsize-97450,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
https://www.autocarindia.com:443/auto-features/honda-drive-to-discover-13-traversing-uncharted-routes-436137,Honda Drive to Discover 13 : Traversing new routes,20250713T101500Z,autocarindia.com,English,India,elephant corridor,2025-06-22,2025-09-22,,
https://www.siasat.com/goods-train-stopped-to-enable-elephant-to-deliver-calf-on-track-in-jharkhand-3243562/,Goods train stopped to enable elephant to deliver calf on track in Jharkhand,20250708T184500Z,siasat.com,English,India,elephant corridor,2025-06-22,2025-09-22,,https://cdn.siasat.com/wp-content/uploads/2025/07/Goods-train-stopped-to-enable-elephant-.jpg
https://www.news18.com/explainers/mumbais-sanjay-gandhi-national-park-houses-54-leopards-safari-to-patrolling-all-you-need-to-know-ws-kl-9428349.html,"Mumbai Sanjay Gandhi National Park Houses 54 Leopards : Safari To Patrolling , All You Need To Know | Explainers News",20250708T143000Z,news18.com,English,India,leopard attack,2025-06-22,2025-09-22,https://www.news18.com/amp/explainers/mumbais-sanjay-gandhi-national-park-houses-54-leopards-safari-to-patrolling-all-you-need-to-know-ws-kl-9428349.html,https://images.news18.com/ibnlive/uploads/2025/07/new-2-2025-07-dd7389cda41f17ef5f1442bb31436128-16x9.jpg
https://www.freepressjournal.in/mumbai/mumbais-sanjay-gandhi-national-park-home-to-54-leopards-maharashtra-forests-minister-ganesh-naik,  Mumbai Sanjay Gandhi National Park Home To 54 Leopard : Maharashtra Forests Minister Ganesh Naik,20250708T104500Z,freepressjournal.in,English,India,leopard attack,2025-06-22,2025-09-22,https://www.freepressjournal.in/amp/mumbai/mumbais-sanjay-gandhi-national-park-home-to-54-leopards-maharashtra-forests-minister-ganesh-naik,https://media.assettype.com/freepressjournal/2025-06-02/xky29ve6/21c184a27ec50e94482a9c964193bdb4.jpg
https://www.thehindu.com/news/national/tamil-nadu/fix-timeline-for-notifying-fresh-list-of-elephant-corridors-in-tamil-nadu-madras-high-court-directs-state-government/article69779353.ece,"Fix timeline for notifying fresh list of elephant corridors in Tamil Nadu , Madras High Court directs State government",20250706T064500Z,thehindu.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://www.thehindu.com/news/national/tamil-nadu/fix-timeline-for-notifying-fresh-list-of-elephant-corridors-in-tamil-nadu-madras-high-court-directs-state-government/article69779353.ece/amp/,https://th-i.thgim.com/public/incoming/vbwzw9/article69779417.ece/alternates/LANDSCAPE_1200/10214_5_11_2022_12_54_48_1_IMG_20221105_124323.JPG
https://indianexpress.com/article/explained/tigers-long-walk-east-looking-for-its-own-patch-with-prey-partner-10100831/,"Tiger long walk east , looking for its own patch with prey , partner | Explained News",20250702T023000Z,indianexpress.com,English,India,elephant corridor,2025-06-22,2025-09-22,https://indianexpress.com/article/explained/tigers-long-walk-east-looking-for-its-own-patch-with-prey-partner-10100831/lite/,https://images.indianexpress.com/2025/07/Tiger-3cole.jpg
https://www.newkerala.com/news/o/tiger-attacks-crowd-taking-selfies-ranthambore-two-injured-633, ** Tiger Attacks Selfie Crowd in Ranthambore Injuring Two,20250614T033000Z,newkerala.com,English,India,tiger attack,2025-03-21,2025-06-21,,
