url,title,pub_date,gdelt_lat,gdelt_lon,fetch_method,is_hwc_event,species,event_type,event_date,primary_location,location_type,confidence,final_lat,final_lon,geocode_source,_error,article_chars,humans_killed,humans_injured,animals_killed,animals_injured,location_notes,gdelt_location_match,extraction_notes,geocoded_address,event_id
https://economictimes.indiatimes.com/news/india/watch-out-elephant-ahead-why-indias-railways-are-turning-to-tech-to-save-the-gentle-giants/articleshow/123609916.cms,Watch out ! Elephant ahead : Why India railways are turning to tech to save the gentle giants,20250831T034500Z,70155.0,22.8,failed,,,,,,,,70155.0,22.8,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,25407c8b-3986-510b-913b-a6a052cbf238
https://www.freepressjournal.in/pune/nashik-villagers-protest-after-leopard-kills-child-demand-capture-in-7-days-photos,"Nashik : Villagers Protest After Leopard Kills Child , Demand Capture In 7 Days ( Photos ) ",20250821T150000Z,70116.0,21.15,failed,,,,,,,,70116.0,21.15,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,d0cb8004-48f9-5900-8c28-f517773e99e7
https://www.sentinelassam.com/more-news/editorial/demarcation-of-deepor-beels-buffer-zone,Demarcation of Deepor Beel Buffer Zone,20250819T063000Z,17583.0,26.1833,jina,False,,,,,,high,17583.0,26.1833,gdelt_fallback,,6585.0,,,,,,,"No specific HWC event described, only policy discussion",,7fcf98e4-44e3-5a20-87a8-d7f2bdc49350
https://www.dnaindia.com/viral/report-shocking-leopard-attacks-13-year-old-boy-during-safari-at-popular-bengaluru-park-3176693,Shocking ! Leopard attacks 13 - year - old boy during safari at popular Bengaluru park,20250817T121500Z,70159.0,12.9833,jina,True,leopard,attack_on_human,2025-08-17,"Bannerghatta Biological Park, Bengaluru, Karnataka, India",town,high,12.7985882,77.567835,google_maps,,7840.0,,1.0,,,Bengaluru's major tourist attraction,"Bengaluru, Karnataka, India",Specific incident with clear details,"Bannerghatta Rd, Bannerughatta, Bengaluru, Karnataka 560083, India",10d31437-7ec0-5a60-93b6-ac88f282b1f9
https://udayavani.com/district-news-20250813T104148614Z/leopard-captured-officer-goes-crazy-by-opening-half-of-cage-door-20250816T075847284Z,"Chikkamagaluru : ಚಿರತೆ ಸೆರೆ ... ಬೋನಿನ ಅರ್ಧ ಬಾಗಿಲು ತೆರೆದು ಅಧಿಕಾರಿಯ ಹುಚ್ಚಾಟ | Udayavani – Latest Kannada News , Udayavani Newspaper",20250816T093000Z,17688.0,13.3167,failed,,,,,,,,17688.0,13.3167,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,e1012343-3b4e-5d26-a9f3-e5bfdd6dee50
https://www.news18.com/india/leopard-attempts-to-attack-teen-during-safari-at-bengalurus-bannerghatta-biological-park-ws-l-9507991.html,Leopard Leaps At Safari Vehicle And Scratches Teen At Bengaluru Bannerghatta Park | Video | India News,20250815T180000Z,70159.0,12.9833,jina,True,leopard,attack_on_human,2025-08-15,"Bannerghatta Biological Park, Bengaluru, Karnataka, India",town,high,12.7985882,77.567835,google_maps,,8412.0,,1.0,,,Bengaluru's Bannerghatta Biological Park,"Bengaluru, Karnataka, India",Leopard scratched a 13-year-old boy during a safari.,"Bannerghatta Rd, Bannerughatta, Bengaluru, Karnataka 560083, India",53dee3ac-b9bc-5041-b6e9-6a89a52849a4
https://www.orissapost.com/collective-effort-needed-for-elephant-conservation/,Collective effort needed for elephant conservation,20250815T030000Z,17813.0,21.6333,jina,False,,,,,,high,17813.0,21.6333,gdelt_fallback,,8250.0,,,,,,,"No specific HWC event described, only general discussion",,d211c57e-c303-579a-b7da-702c36f30048
https://timesofindia.indiatimes.com/city/mysuru/elephant-corridor-planned-in-hassan-dist-to-mitigate-human-wildlife-conflict/articleshow/123286244.cms,Elephant corridor planned in Hassan dist to mitigate human - wildlife conflict | Mysuru News,20250813T214500Z,17688.0,13.5,failed,,,,,,,,17688.0,13.5,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,b9519165-a8b6-5eb3-94ab-7e1adaa7511c
https://www.freepressjournal.in/pune/leopard-attacks-spark-panic-in-nashik-two-killed-in-two-days-citizens-demand-action,"Leopard Attacks Spark Panic In Nashik ; Two Killed In Two Days , Citizens Demand Action",20250810T124500Z,70172.0,22.95,jina,True,leopard,attack_on_human,2025-08-08,"Vadner, Nashik, Maharashtra, India",village,high,20.6825374,74.4133568,google_maps,,4121.0,2.0,,,,Incidents occurred in Vadner and Dindori,,"Two separate incidents in Vadner and Dindori, both in Nashik district.","Vadner, Maharashtra, India",d04c185b-16b7-5d8c-b773-95a67180afb5
https://www.newkerala.com/news/o/tn-forest-dept-steps-leopard-monitoring-cow-killed-near-700,TN Forest Dept Boosts Leopard Monitoring After Coimbatore Cow Kill,20250805T071500Z,17867.0,10.3667,jina,True,leopard,livestock_kill,2025-08-04,"Narasipuram, Coimbatore, Tamil Nadu, India",village,high,10.9880248,76.7739885,google_maps,,6449.0,,,1.0,1.0,Boluvampatti forest range,,Specific details provided in the article.,"Narasipuram, Tamil Nadu 641109, India",274aff14-4572-5395-aa71-f459ffd357cc
https://www.hindustantimes.com/india-news/tripura-3-elephant-tusks-recovered-from-electrician-s-home-accused-absconding-101754208878242.html,"Tripura : 3 elephant tusks recovered from electrician home , accused absconding | Latest News India",20250803T110000Z,70294.0,22.5697,failed,,,,,,,,70294.0,22.5697,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,a0bb5fac-c120-54f1-a971-414d83deb2ad
https://timesofindia.indiatimes.com/city/lucknow/leopard-that-injured-5-in-amethi-found-dead-in-cattle-shed-believed-to-be-killed-by-buffaloes/articleshow/123072444.cms,"Leopard that injured 5 in Amethi found dead in cattle shed , believed to be killed by buffaloes | Lucknow News",20250803T063000Z,17921.0,28.0167,failed,,,,,,,,17921.0,28.0167,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,2f9ce245-4fd0-5232-a01e-0dc391cef045
https://www.prokerala.com/news/articles/a1659666.html,Kerala man fights off leopard to save 4 - year - old son,20250802T100000Z,17708.0,10.5167,jina,True,leopard,attack_on_human,2025-08-02,"Veerankudy, Thrissur, Kerala, India",village,high,10.5241176,76.2120649,google_maps,,4581.0,,1.0,,,Malakkappara tribal settlement,"Thrissur, Kerala, India",Specific details provided in the article.,"Thrissur, Kerala, India",d1dd5045-acd9-5c3f-82ac-1918ba3a86b3
https://www.freepressjournal.in/india/india-expands-tiger-reserves-from-46-to-58-but-faces-rising-deaths-outside-protected-zones,India Expands Tiger Reserves From 46 To 58 But Faces Rising Deaths Outside Protected Zones,20250730T043000Z,70282.0,30.25,jina,False,,,,,,high,70282.0,30.25,gdelt_fallback,,4459.0,,,,,,,"No specific HWC event described, only statistics and plans.",,7f08de98-f896-5550-b619-c8887738c1e4
https://economictimes.indiatimes.com/news/india/over-50-tiger-deaths-since-2021-occurred-outside-tiger-reserves-govt-data/articleshow/122973409.cms,Over 50 % tiger deaths since 2021 occurred outside tiger reserves : Govt data,20250729T103000Z,17699.0,10.0,failed,,,,,,,,17699.0,10.0,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,235c6fd0-f72d-533a-9cdf-e23853abcddd
https://timesofindia.indiatimes.com/india/bhopals-urban-tigers-humans-live-and-let-live/articleshow/122973325.cms,Bhopal  urban tiger & humans live and let live | India News,20250729T103000Z,17746.0,23.2667,failed,,,,,,,,17746.0,23.2667,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,0dd9f1db-09ec-558c-841b-840c21b84759
https://www.newkerala.com/news/o/jharkhand-bengal-elephant-corridor-turns-jumbo-death-trap-die-45-137,7 Elephants Die in 45 Days on Jharkhand - Bengal Corridor,20250718T170000Z,70152.0,22.5,jina,True,elephant,animal_killed_by_human,2025-07-18,"Banstola, Jhargram, West Bengal, India",village,high,22.42122,87.06258,google_maps,,6841.0,,,7.0,,"Near Ghatsila subdivision, Jharkhand","Banstola, Jhargram, West Bengal, India (70296.000,22.450)","Multiple incidents over 45 days, focusing on recent train collision.","Banstola, Lalbana, West Bengal 721507, India",5f2bdfca-4b7f-54a5-9138-5f2050267f4d
https://www.prokerala.com/news/articles/a1654624.html,Jharkhand - Bengal elephant corridor turns into jumbo death trap : 7 die in 45 days,20250718T134500Z,70153.0,22.2833,jina,True,elephant,animal_killed_by_human,2025-05-18,"Banstola, Jhargram, West Bengal, India",village,high,22.42122,87.06258,google_maps,,4996.0,,,7.0,,"Near Ghatsila subdivision, Jharkhand","Banstola, Jhargram, West Bengal, India","Multiple incidents over 45 days, focusing on recent train accident","Banstola, Lalbana, West Bengal 721507, India",b3667365-f0ed-583c-bf0a-b950c4c414c0
https://timesofindia.indiatimes.com/city/bhubaneswar/downpour-disrupts-traffic-on-nh-for-5-hrs/articleshow/122457414.cms,Downpour disrupts traffic on NH for 5 hrs | Bhubaneswar News,20250714T201500Z,17813.0,21.6333,failed,,,,,,,,17813.0,21.6333,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,a5f36414-2940-5309-8537-3658ba2ce178
https://www.autocarindia.com:443/auto-features/honda-drive-to-discover-13-traversing-uncharted-routes-436137,Honda Drive to Discover 13 : Traversing new routes,20250713T101500Z,17700.0,10.1,jina,True,elephant,crop_raid,2025-07-13,"Athirapally, Thrissur, Kerala, India",town,medium,10.2907988,76.5155834,google_maps,,15905.0,,,,,"near Chalakudy river, active elephant corridor",,"Elephant spotted in the forest, no specific damage reported","Athirappilly, Vettilappara, Pariyaram, Kerala 680721, India",1c168176-272b-57a3-ac2e-8e23fa2ff3e6
https://www.siasat.com/goods-train-stopped-to-enable-elephant-to-deliver-calf-on-track-in-jharkhand-3243562/,Goods train stopped to enable elephant to deliver calf on track in Jharkhand,20250708T184500Z,17835.0,27.6,jina,True,elephant,corridor_conflict,2025-06-25,"Sarwaha, Ramgarh, Jharkhand, India",village,high,23.867985,85.4220809,google_maps,,4020.0,,,,,"near Barkakana and Hazaribagh stations, along Ranchi–Koderma route","Barkakana, Jharkhand, India","Event involves elephant giving birth on railway tracks, no injuries or deaths reported","Sarbaha, Jharkhand, India",0e8fab36-ac6e-53f7-9e73-9e5a62302815
https://www.news18.com/explainers/mumbais-sanjay-gandhi-national-park-houses-54-leopards-safari-to-patrolling-all-you-need-to-know-ws-kl-9428349.html,"Mumbai Sanjay Gandhi National Park Houses 54 Leopards : Safari To Patrolling , All You Need To Know | Explainers News",20250708T143000Z,70184.0,18.975,jina,True,leopard,attack_on_human,2022-00-00,"Sanjay Gandhi National Park, Mumbai, Maharashtra, India",forest_division,high,19.2204535,72.9128422,google_maps,,9804.0,3.0,,,,Leopards attacking children on the periphery of the park,"Mumbai, Maharashtra, India",Specific incidents of leopard attacks on children mentioned,"Sanjay Gandhi National Park, Mumbai, Maharashtra, India",69f9d514-c975-532a-885f-d58bf6bfaf1c
https://www.freepressjournal.in/mumbai/mumbais-sanjay-gandhi-national-park-home-to-54-leopards-maharashtra-forests-minister-ganesh-naik,  Mumbai Sanjay Gandhi National Park Home To 54 Leopard : Maharashtra Forests Minister Ganesh Naik,20250708T104500Z,70184.0,18.975,jina,True,leopard,attack_on_human,2022-00-00,"Sanjay Gandhi National Park, Mumbai, Maharashtra, India",forest_division,high,19.2204535,72.9128422,google_maps,,4506.0,3.0,,,,"No boundary wall, 22 tribal padas within the park","Mumbai, Maharashtra, India",Specific incidents mentioned but exact dates unknown,"Sanjay Gandhi National Park, Mumbai, Maharashtra, India",db8460b3-9166-528c-aa1b-d27d287272e4
https://www.thehindu.com/news/national/tamil-nadu/fix-timeline-for-notifying-fresh-list-of-elephant-corridors-in-tamil-nadu-madras-high-court-directs-state-government/article69779353.ece,"Fix timeline for notifying fresh list of elephant corridors in Tamil Nadu , Madras High Court directs State government",20250706T064500Z,70248.0,11.0,failed,,,,,,,,70248.0,11.0,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,1688834a-ca95-5828-a5b8-7eb15c7dc25e
https://indianexpress.com/article/explained/tigers-long-walk-east-looking-for-its-own-patch-with-prey-partner-10100831/,"Tiger long walk east , looking for its own patch with prey , partner | Explained News",20250702T023000Z,70146.0,23.9833,failed,,,,,,,,70146.0,23.9833,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,1a1e4ff4-fbdb-5823-9de9-d0d72153d10e
https://www.newkerala.com/news/o/tiger-attacks-crowd-taking-selfies-ranthambore-two-injured-633, ** Tiger Attacks Selfie Crowd in Ranthambore Injuring Two,20250614T033000Z,17852.0,27.1333,jina,True,tiger,attack_on_human,2025-06-13,"Phalodi, Rajasthan, India",forest_range,high,27.1338631,72.3700545,google_maps,,6318.0,,2.0,,,"Kailashpuri pond, Phalodi Range","Phalodi, Rajasthan, India",Specific details provided in the article.,"Phalodi, Rajasthan 342301, India",780736f4-8d2c-5a30-b8ca-a155b0b69691
https://starofmysore.com/chamundi-hill-gets-revamped-eco-centre-to-boost-green-awareness/,Chamundi Hill gets revamped eco centre to boost green awareness,20250613T174500Z,17692.0,12.3072,jina,False,,,,,,high,17692.0,12.3072,gdelt_fallback,,6438.0,,,,,,,"No specific HWC event described, only renovation of an eco centre.",,f886ca0f-1316-522c-bc8a-cd01e7119a5e
https://www.thehindu.com/news/national/kerala/centre-upholds-wildlife-protection-act-turns-down-keralas-request-for-relaxation/article69683250.ece,Centre upholds Wildlife ( Protection ) Act ; turns down Kerala request for relaxation,20250611T143000Z,17699.0,10.0,failed,,,,,,,,17699.0,10.0,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,36be8cb9-9629-5018-80fd-0d5491d98521
https://www.livemint.com/mint-lounge/art-and-culture/jungle-nama-childrens-play-reimagines-myth-bonbibi-amitav-ghosh-book-11749615835387.html,  Jungle Nama : A thrilling play for children reimagines the myth of Bonbibi,20250611T061500Z,70159.0,12.9833,failed,,,,,,,,70159.0,12.9833,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,f2e10062-0679-5c24-b0d6-643c53267dc3
https://timesofindia.indiatimes.com/city/mysuru/tiger-kills-tribal-woman-injures-youth/articleshow/121759828.cms,"Tiger kills tribal woman , injures youth | Mysuru News",20250610T200000Z,17692.0,12.3072,failed,,,,,,,,17692.0,12.3072,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,b68c8c3d-87a0-51d2-beea-059f3742368c
https://www.moneycontrol.com/city/tiger-kills-temple-guard-at-ranthambhore-fort-third-fatal-mauling-in-two-months-article-13107098.html,Tiger kills temple guard at Ranthambhore Fort ; third fatal mauling in two months,20250610T051500Z,72810.0,33.8639,failed,,,,,,,,72810.0,33.8639,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,ab670ecc-826b-5642-9a09-bd5e225f6958
https://indianexpress.com/article/cities/jaipur/third-tiger-attack-in-ranthambore-in-2-months-temple-caretaker-mauled-to-death-10057448/,Third tiger attack in Ranthambore in 2 months : Temple caretaker mauled to death,20250610T024500Z,17856.0,25.9833,failed,,,,,,,,17856.0,25.9833,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,5f239c5d-63c3-5634-977d-90e24e18c7c8
https://www.siasat.com/officials-demolish-four-up-mazars-over-illegal-construction-3230841/,Officials demolish four UP mazars over  illegal construction  ,20250609T144500Z,17921.0,28.1833,jina,False,,,,,,high,17921.0,28.1833,gdelt_fallback,,5133.0,,,,,,,"No specific HWC event described, only demolition of mazars in forest land",,853810e6-56aa-5d59-96aa-944979e380bc
https://www.thestatesman.com/india/odisha-govt-increases-compensation-for-death-of-humans-due-to-conflict-with-wildlife-from-rs-6-lakh-to-rs-10-lakh-1503443325.html,Odisha Govt increases compensation for death of humans due to conflict with wildlife from Rs 6 lakh to Rs 10 lakh,20250609T123000Z,70217.0,20.5,jina,False,,,,,,high,70217.0,20.5,gdelt_fallback,,5115.0,,,,,,,"Article discusses policy changes, no specific HWC event",,84fa30fc-c9d3-5692-9c00-fa12b9fd7563
https://indianexpress.com/article/explained/kerala-wildlife-act-amended-kill-wild-animals-10055410/,Why Kerala wants Wildlife Act amended to allow it to kill some wild animals,20250608T170000Z,17699.0,10.0,failed,,,,,,,,17699.0,10.0,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,3fd76ae5-b816-5fb6-9f4c-799920cb9393
https://www.hindustantimes.com/india-news/decline-in-tiger-prey-due-to-civil-unrest-deforestation-poaching-new-report-101749379319571.html,"Decline in tiger prey due to civil unrest , deforestation , poaching : New report",20250608T110000Z,17938.0,27.25,failed,,,,,,,,17938.0,27.25,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,b1f5e4fb-1f92-54cd-81ce-54ad73d227ee
https://www.freepressjournal.in/indore/madhya-pradesh-compensation-for-death-in-tiger-attack-still-8-lakhs-foresters-face-wrath-of-locals,Madhya Pradesh : Compensation For Death In Tiger Attack Still ₹8 Lakhs ; Foresters Face Wrath Of Locals,20250607T174500Z,17744.0,23.5,jina,False,,,,,,high,17744.0,23.5,gdelt_fallback,,3867.0,,,,,,,"Article discusses compensation and policy, no specific HWC event",,043472f8-07d1-533d-a143-a7ac88979867
https://www.downtoearth.org.in/forests/vithoot-programme-will-the-aerial-distribution-of-seed-balls-help-eco-restoration-in-keralas-forests,Kerala Seed Ball Initiative : Vithoot Programme Aims at Eco - Restoration,20250607T134500Z,17699.0,10.0,jina,False,,,,,,high,17699.0,10.0,gdelt_fallback,,8969.0,,,,,,,"Article discusses a planned initiative to mitigate HWC, no specific event occurred",,d2168c2f-f304-59eb-bcb8-feaa002813ce
https://www.freepressjournal.in/bhopal/tiger-kills-woman-near-bandhavgarh-reserve-in-madhya-pradesh,Tiger Kills Woman Near Bandhavgarh Reserve In Madhya Pradesh,20250606T130000Z,70116.0,21.15,jina,True,tiger,human_killed,2025-06-06,"Rakhi, Madhya Pradesh, India",village,high,23.0563998,80.78517099999999,google_maps,,3806.0,1.0,,,,Near Bandhavgarh Tiger Reserve,,No specific GDELT location match found.,"Rampuri Ryt., Madhya Pradesh, India",bb318574-a833-578d-8586-ae1f25c89760
https://www.downtoearth.org.in/forests/trampled-homes-shared-lands-can-elephants-and-people-share-the-shrinking-forest-of-assams-dihira,Elephant - Human Coexistence : Balancing Survival in Assam Dihira Forest,20250606T100000Z,17578.0,26.8333,jina,True,elephant,crop_raid,2024-00-00,"Madhupur, Baksa, Assam, India",village,medium,26.7713924,91.33366699999999,google_maps,,5602.0,,,,,Near Dihira Proposed Reserve Forest,,"Event date is not specific, only mentioned as 2024","Madhupur, Assam, India",4e37d983-be2c-52fd-b88a-cb5d54889cca
https://orissadiary.com/unicef-led-youth4water-plus-announces-odisha-conference-of-youth-ocoy-3-0/,UNICEF - led Youth4Water Plus announces Odisha Conference of Youth ( OCOY 3 . 0 ) ,20250605T154500Z,70219.0,20.2333,jina,False,,,,,,high,70219.0,20.2333,gdelt_fallback,,6076.0,,,,,,,No specific HWC event described in the article,,62b22a91-1527-59c5-a7ef-670612627873
https://indianexpress.com/article/india/how-climate-change-rapid-development-pushing-himalayan-region-brink-10050113/,How climate change and rapid development are pushing the Himalayan region to the brink,20250605T131500Z,17673.0,31.9,failed,,,,,,,,17673.0,31.9,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,e9c37e38-9718-5484-847c-ec06da1e7d38
https://www.freepressjournal.in/mumbai/maharashtra-news-chandrapur-sees-surge-in-tiger-attacks-22-deaths-reported-in-2025-11-in-may-alone,"Maharashtra News : Chandrapur Sees Surge In Tiger Attacks ; 22 Deaths Reported In 2025 , 11 In May Alone",20250605T033000Z,17763.0,19.95,jina,False,,,,,,high,17763.0,19.95,gdelt_fallback,,5166.0,,,,,,,Article provides statistics and context but no specific incident.,,c76bc911-8340-5e84-a15b-ac15dec4dd84
https://indianexpress.com/article/opinion/editorials/express-view-on-dip-in-tiger-numbers-in-telangana-chhattisgarh-jharkhand-and-odisha-a-new-conservation-challenge-10048787/,"Express View on dip in tiger numbers in Telangana , Chhattisgarh , Jharkhand and Odisha : A new conservation challenge",20250605T031500Z,17816.0,21.3722,failed,,,,,,,,17816.0,21.3722,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,51d10f08-f68c-5b03-bc21-2aa958e26a30
https://www.thehindu.com/news/national/karnataka/100-new-power-sub-stations-proposed-in-state-george/article69657307.ece,100 new power sub - stations proposed in State : George,20250604T154500Z,17690.0,13.6111,failed,,,,,,,,17690.0,13.6111,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,636d8e30-3ea8-549a-82a7-28c29a17f8ff
https://indianexpress.com/article/india/report-flags-tiger-human-conflict-risk-as-prey-base-shrinks-in-jharkhand-chhattisgarh-and-odisha-10046883/,"Report flags tiger - human conflict risk as prey base shrinks in Jharkhand , Chhattisgarh and Odisha",20250603T213000Z,70151.0,23.9167,failed,,,,,,,,70151.0,23.9167,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,905fd5c1-6cf9-5b47-a9f0-cf569366868e
http://www.dailypioneer.com/2025/page1/ai-to-prevent-human-wildlife-conflict-in-up.html,AI to prevent human - wildlife conflict in UP,20250603T204500Z,70277.0,27.5833,failed,,,,,,,,70277.0,27.5833,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,1de5dbe2-1d2e-5cdc-b42f-6d2cb3178083
https://www.thehitavada.com/Encyc/2025/6/2/Tiger-kills-4-people-in-recent-months_-villagers-living-in-fear-in-Parseoni.html,"Tiger kills 4 people in recent months , villagers living in fear in Parseoni",20250602T064500Z,17771.0,21.3833,jina,True,tiger,attack_on_human,2025-04-01,"Parseoni, Maharashtra, India",forest_range,high,21.3756969,79.1520312,google_maps,,4890.0,4.0,2.0,,,Parseoni Forest Range,"Parseoni, Maharashtra, India","Multiple incidents over recent months, specific dates not provided","Parshivni, Maharashtra 441105, India",4415c4f5-b4f6-5c1d-9c11-35e0be4e131e
https://www.thestatesman.com/india/bjp-fields-advocate-mohan-george-for-nilambur-bypoll-1503440161.html,BJP fields Advocate Mohan George for Nilambur bypoll,20250601T140000Z,17545.0,11.7833,jina,False,,,,,,high,17545.0,11.7833,gdelt_fallback,,5317.0,,,,,,,"No specific HWC event described, only mentions potential future conflicts.",,6d546c93-9180-5993-8e67-6844d7d83ac8
https://www.prokerala.com/news/articles/a1639845.html,TN Forest Dept deploys high - tech drones to boost wildlife monitoring and fire management,20250531T110000Z,70248.0,11.0,jina,False,,,,,,high,70248.0,11.0,gdelt_fallback,,4435.0,,,,,,,"No specific HWC event described, only future prevention measures",,ccf83b60-a0f9-52bf-91cf-b30498cc9176
https://morungexpress.com/elephant-herds-enter-ruchan-village-area-residents-seek-urgent-intervention,Elephant herds enter Ruchan village area ; residents seek urgent intervention,20250528T211500Z,17807.0,26.1,jina,True,elephant,crop_raid,2025-05-25,"Ruchan, Wokha, Nagaland, India",village,high,26.1436633,94.0095448,google_maps,,6010.0,,,,,Bhandari Sub-Division,"Wokha, Nagaland, India","Elephants entered village, damaged farmland and homes","42V5+FR7, Wokha, Nagaland 797099, India",b52f7f83-a6c8-5ed7-aea6-363c3ca61742
https://www.nagpurtoday.in/tiger-kills-2-more-11-humans-killed-in-17-days-in-chandrapur/05281603,"Tiger kills 2 more , 11 humans killed in 17 days in Chandrapur",20250528T110000Z,17763.0,20.0,jina,True,tiger,human_killed,2025-05-28,"Chichpalli, Chandrapur, Maharashtra, India",forest_range,high,20.0017089,79.4788256,google_maps,,2566.0,2.0,,,,"FDCM's Chichpalli range, Mul taluka","Chichpalli, Maharashtra, India",Specific details provided in the article.,"Chichpalli, Maharashtra 441224, India",bf7281d2-46ec-54de-bacd-9c8640ec9993
https://www.theweek.in/news/india/2025/05/27/will-p-v-anwar-remain-a-kingmaker-or-fade-before-nilambur-byelection.html,Kerala : Will P . V . Anwar remain a kingmaker or fade into irrelevance before Nilambur byelection ? ,20250527T183000Z,17699.0,10.0,jina,False,,,,,,high,17699.0,10.0,gdelt_fallback,,6935.0,,,,,,,"No specific HWC incident described, only mentions of human-wildlife conflict as a political issue.",,34fbd24f-412d-5097-b3ba-9fe70c4f6358
https://www.freepressjournal.in/mumbai/maharashtra-tragedy-2-killed-in-separate-tiger-attacks-near-tadoba-andhari-tiger-reserve-may-death-toll-in-chandrapur-rises-to-11,"Maharashtra Tragedy : 2 Killed In Separate Tiger Attacks Near Tadoba - Andhari Tiger Reserve , May Death Toll In Chandrapur Rises To 11",20250527T130000Z,17763.0,19.95,jina,True,tiger,attack_on_human,2025-05-27,"Chichpalli, Chandrapur, Maharashtra, India",forest_range,high,20.0017089,79.4788256,google_maps,,2603.0,2.0,,,,Near Tadoba Andhari Tiger Reserve,"Chichpalli, Maharashtra, India",Multiple attacks reported in the same area,"Chichpalli, Maharashtra 441224, India",84d08e03-7900-5c71-95fc-4305bde8660e
https://www.hindustantimes.com/cities/dehradun-news/35yrold-man-killed-in-tiger-attack-near-corbett-tiger-reserve-forest-official-101748254849036.html,35 - yr - old man killed in tiger attack near Corbett Tiger Reserve : Forest official,20250526T104500Z,17896.0,27.0833,failed,,,,,,,,17896.0,27.0833,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,82bf9828-e32f-5b1b-989b-b76d778bebce
https://www.news18.com/explainers/why-having-more-lions-could-be-a-worry-for-india-what-does-the-2025-census-say-explained-9353033.html,"Why Having More Lions Could Be A Worry For India , What Does The 2025 Census Say ? Explained",20250526T093000Z,17744.0,23.5,failed,,,,,,,,17744.0,23.5,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,86f92372-571b-539c-85d1-fc6eed03785b
https://www.nagpurtoday.in/tiger-kills-9th-human-in-13-days-in-chandrapur-district/05241624,Tiger kills 9th human in 13 days in Chandrapur district,20250524T123000Z,17784.0,21.15,jina,True,tiger,attack_on_human,2025-05-23,"Kosambi Chak, Mul, Chandrapur, India",village,medium,19.8953448,79.6698569,google_maps,,3802.0,1.0,1.0,,,nearby forest area,"Talodhi, Maharashtra, India",Event date inferred from publication date and context,"Kosambi chak, Maharashtra 441226, India",bc1e6dda-066e-5758-9df6-68fb1fab1d78
https://www.mid-day.com/news/india-news/article/maharashtra-55-year-old-shepherd-killed-kin-injured-in-tiger-attack-in-chandrapur-23549376,"Maharashtra : 55 - year - old shepherd killed , kin injured in tiger attack in Chandrapur",20250522T190000Z,17763.0,20.2833,failed,,,,,,,,17763.0,20.2833,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,c5ddcdf3-b5ae-590f-b264-8e2aa55a07a5
http://www.calcuttanews.net/news/278233958/asiatic-lion-count-in-india-sees-sharp-rise-reaches-891-union-environment-minister-bhupender-yadav,"Asiatic lion count in India sees sharp rise , reaches 891 : Union environment minister Bhupender Yadav",20250522T054500Z,17911.0,28.6,jina,False,,,,,,high,17911.0,28.6,gdelt_fallback,,16888.0,,,,,,,"No specific HWC event described, only statistics and plans.",,aac7be64-2152-5284-aa08-a26601557a3d
https://www.hindustantimes.com/india-news/indias-lion-population-logged-32-2-surge-in-last-5-years-101747852856828.html,India lion population logged 32 . 2 % surge in last 5 years | Latest News India,20250522T010000Z,17642.0,21.5,failed,,,,,,,,17642.0,21.5,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,71429dbe-46c4-590b-867b-208ec27000fd
https://www.newindianexpress.com/states/kerala/2025/May/21/protect-not-persecute-experts-slam-pinarayis-proposal-to-resolve-human-wildlife-conflict-by-hunting,"  Protect , not persecute : Experts slam Kerala CM proposal to resolve human - wildlife conflict by hunting",20250521T203000Z,17703.0,11.25,failed,,,,,,,,17703.0,11.25,gdelt_fallback_no_text,article fetch failed,,,,,,,,,,c70c7abb-2465-5a95-ad4b-a72a4ad1b24d
